DATETIME,X_DATA,Y_DATA,Z_DATA,GYRO_X_DATA,GYRO_Y_DATA,GYRO_Z_DATA,TEMPERATURE,MICROPHONE,LATITUDE,LONGITUDE,ALTITUDE,COURSE,SPEED,SATELLITES
12-10-2023__19-48-47-427716,0.6451532244682312,-1.2210311889648438,9.79859733581543,-0.035111792385578156,0.03250842168927193,0.004826951771974564,24.2858829498291,1,58.158311833,8.007865833,14.2,262.95,35.428760000000004,12
12-10-2023__19-48-47-691717,0.6236053705215454,-0.8786603808403015,9.942249298095703,-0.006866775453090668,-0.0013323123566806316,0.005626339465379715,24.27705955505371,0,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-47-956411,0.5972691774368286,-0.9265443682670593,9.525657653808594,-0.026851460337638855,0.03224195912480354,0.003228176385164261,24.26823616027832,0,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-48-218983,0.8295066952705383,-0.9816109538078308,9.642972946166992,-0.03804287314414978,0.03890352323651314,0.0029617175459861755,24.26823616027832,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-48-493165,0.79359370470047,-1.0199183225631714,9.918306350708008,0.0008606389164924622,-0.007727412041276693,0.0037611015141010284,24.271177291870117,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-48-775545,1.083292007446289,-0.8762661814689636,9.61903190612793,0.003791727125644684,-0.019185297191143036,-0.002101074904203415,24.271177291870117,0,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-49-030507,1.26285719871521,-0.9887935519218445,9.489744186401367,-0.02152220904827118,0.0034640124067664146,0.0029617175459861755,24.27705955505371,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-49-288705,0.9683704972267151,-1.1803297996520996,10.021257400512695,0.001127101480960846,0.01012557465583086,-0.014091886579990387,24.291765213012695,2,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-49-549590,1.1455413103103638,-0.9456979632377625,9.401159286499023,-0.0311148539185524,-0.00559571199119091,0.005093414336442947,24.26823616027832,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-49-812474,1.2508862018585205,-1.2114543914794922,10.196033477783203,-0.03750995546579361,0.006928024813532829,0.0074915774166584015,24.265295028686523,2,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-50-072585,1.425662875175476,-1.3766543865203857,9.779441833496094,-0.0212557390332222,-0.024514546617865562,0.009356815367937088,24.282941818237305,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-50-339311,1.2676455974578857,-1.5610078573226929,9.69085693359375,-0.01885758340358734,-0.013056661002337933,-0.005565084517002106,24.282941818237305,1,58.158311833,8.007865833,14.6,262.95,35.428760000000004,12
12-10-2023__19-48-50-604923,1.8470423221588135,-1.4245383739471436,9.772260665893555,-0.023120976984500885,0.06341806799173355,0.005093414336442947,24.282941818237305,0,58.158301833,8.007700833,14.6,263.64,34.799080000000004,12
12-10-2023__19-48-50-871459,1.0330138206481934,-1.2258195877075195,11.347644805908203,0.025375191122293472,0.03357427194714546,0.006958652287721634,24.26823616027832,1,58.158301833,8.007700833,14.6,263.64,34.799080000000004,12
12-10-2023__19-48-51-144041,0.10645781457424164,-0.27053308486938477,8.64698600769043,0.0594823881983757,0.14229096472263336,0.016018375754356384,24.265295028686523,1,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-51-412769,-0.0467710942029953,-0.4213678240776062,8.783454895019531,-0.029249615967273712,-0.14069218933582306,-0.0023675337433815002,24.2564697265625,1,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-51-671470,0.7121908664703369,-0.9744283556938171,8.474603652954102,-0.10652373731136322,-0.31016233563423157,-0.01569066196680069,24.259410858154297,1,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-51-963123,0.21898530423641205,-0.6967009902000427,10.452213287353516,-0.02871669828891754,0.21716691553592682,0.0074915774166584015,24.2564697265625,1,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-52-224668,-0.6716577410697937,-0.5530489087104797,9.355669021606445,0.08213169872760773,0.13802756369113922,0.005093414336442947,24.24764633178711,2,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-52-496427,-0.7793967723846436,-0.1436404138803482,10.310955047607422,-0.060958653688430786,-0.06395099312067032,-0.0106278695166111,24.271177291870117,2,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-52-743253,-0.7315127849578857,-0.28968673944473267,9.403553009033203,0.05068912357091904,-0.013056661002337933,-0.0044992342591285706,24.253528594970703,1,58.158275,8.007161667,14.6,263.78,21.35356,12
12-10-2023__19-48-53-008546,-0.9206547141075134,0.11253915727138519,10.164909362792969,-0.0034027546644210815,-0.011724349111318588,-0.003699846565723419,24.2564697265625,2,58.158270833,8.0070755,14.6,265.35,17.18656,12
12-10-2023__19-48-53-289434,-0.9182605147361755,-0.265744686126709,9.903942108154297,-0.014327719807624817,-0.0005329249543137848,-0.00929555669426918,24.26823616027832,1,58.158270833,8.0070755,14.6,265.35,17.18656,12
12-10-2023__19-48-53-553768,-0.8560112714767456,0.14126957952976227,9.626213073730469,-0.0020704418420791626,0.011457886546850204,-0.005565084517002106,24.253528594970703,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-53-819664,-0.8775590658187866,0.04310731589794159,9.69325065612793,-0.025785602629184723,-0.0034640124067664146,-0.003433387726545334,24.259410858154297,3,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-54-081397,-0.8751648664474487,-0.3567243814468384,9.879999160766602,-0.010597243905067444,-0.026912709698081017,0.0024287886917591095,24.224117279052734,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-54-350921,-0.8272808194160461,-0.15321724116802216,9.638185501098633,-0.017525270581245422,0.030909648165106773,0.013087289407849312,24.22705841064453,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-54-612261,-0.9805097579956055,-0.47643446922302246,10.069141387939453,-0.015127107501029968,-0.00559571199119091,0.013886677101254463,24.259410858154297,2,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-54-874520,-1.0643068552017212,-0.04547815024852753,9.707616806030273,0.015782542526721954,0.008793261833488941,0.01921592652797699,24.265295028686523,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-55-159267,-0.8344634175300598,-0.17476503551006317,9.123432159423828,0.008055128157138824,-0.03437365964055061,0.010689126327633858,24.235881805419922,3,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-55-428247,-0.38195931911468506,-0.35911858081817627,9.700433731079102,-0.026584990322589874,-0.013056661002337933,0.009889738634228706,24.244705200195312,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-55-689406,-0.28858548402786255,-0.2777157425880432,10.160120010375977,-0.042572736740112305,0.05249311029911041,0.0013629421591758728,24.235881805419922,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-55-946310,-0.1856347918510437,-0.5243184566497803,9.401159286499023,-0.03058192878961563,0.010658498853445053,0.001895863562822342,24.244705200195312,2,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-56-205122,-0.030011683702468872,-0.3279939293861389,9.659732818603516,-0.029516085982322693,-0.02371516078710556,-0.004765696823596954,24.241764068603516,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-56-489461,0.05378536880016327,-0.5722025036811829,9.018087387084961,-0.07321591675281525,0.027712099254131317,-0.003699846565723419,24.24764633178711,1,58.158270833,8.0070755,15.6,265.35,17.18656,12
12-10-2023__19-48-56-753332,0.26686930656433105,-0.6176923513412476,9.975767135620117,-0.019390501081943512,0.022649310529232025,-0.0031669214367866516,24.23882293701172,3,58.158267167,8.006992833,15.6,265.98,17.72364,12
12-10-2023__19-48-57-022781,0.3027823567390442,-1.216242790222168,10.796977996826172,0.001127101480960846,0.06794793158769608,-0.006897397339344025,24.253528594970703,3,58.158267167,8.006992833,15.6,265.98,17.72364,12
12-10-2023__19-48-57-290539,-0.05155949294567108,-0.5578373074531555,9.604665756225586,0.03336906433105469,-0.023981623351573944,-0.021286368370056152,24.241764068603516,1,58.158263667,8.006897333,15.6,266.66,21.5758,12
12-10-2023__19-48-57-546597,0.21898530423641205,-0.6536053419113159,9.523263931274414,0.03496783971786499,-0.05249311029911041,-0.018621746450662613,24.262351989746094,5,58.158263667,8.006897333,15.6,266.66,21.5758,12
12-10-2023__19-48-57-812284,0.7409212589263916,-0.3998199701309204,9.152162551879883,-0.0018039792776107788,-0.023981623351573944,-0.013026036322116852,24.24764633178711,1,58.158263667,8.006897333,15.6,266.66,21.5758,12
12-10-2023__19-48-58-071365,0.4416460394859314,-1.3670775890350342,9.827327728271484,0.04402756318449974,-0.04183461144566536,0.014419600367546082,24.235881805419922,1,58.158263667,8.006897333,15.6,266.66,21.5758,12
12-10-2023__19-48-58-334283,0.7289502620697021,-0.9409095644950867,9.322151184082031,-0.015127107501029968,0.007727412041276693,0.016551300883293152,24.241764068603516,2,58.1582545,8.006354833,15.6,270.14,30.44688,12
12-10-2023__19-48-58-595239,0.6786720156669617,-0.9002081751823425,9.879999160766602,-0.011130169034004211,0.0037304747384041548,0.022147012874484062,24.232940673828125,2,58.1582545,8.006354833,15.6,270.14,30.44688,12
12-10-2023__19-48-58-890191,0.8749966025352478,-1.0654081106185913,9.56875228881836,-0.013528332114219666,0.017053598538041115,0.025611024349927902,24.2564697265625,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-48-59-136390,0.6475474238395691,-1.273703694343567,9.899152755737305,-0.014860644936561584,0.007727412041276693,0.02960796281695366,24.26823616027832,4,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-48-59-401205,1.0904747247695923,-1.1563878059387207,10.28701400756836,0.0016600266098976135,-0.008260336704552174,0.03333843871951103,24.250587463378906,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-48-59-672187,0.9611877799034119,-1.0869559049606323,9.839298248291016,-0.013261869549751282,0.01945176161825657,0.032805513590574265,24.24764633178711,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-48-59-940437,1.691419243812561,-1.072590708732605,10.96696662902832,0.09811944514513016,-0.19984684884548187,0.02960796281695366,24.221176147460938,4,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-00-203906,1.3562310934066772,-0.45488661527633667,9.195257186889648,0.0016600266098976135,-0.013323123566806316,0.02001531422138214,24.253528594970703,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-00-469051,1.0473790168762207,-1.9632338285446167,10.933448791503906,-0.11691577732563019,0.06608269363641739,0.001895863562822342,24.235881805419922,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-00-734183,1.21736741065979,-0.6607879996299744,9.899152755737305,-0.006333842873573303,0.02504747360944748,0.009356815367937088,24.241764068603516,0,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-01-003145,0.4560112953186035,-0.7541618347167969,9.480167388916016,-0.04470444470643997,0.03144257143139839,0.016018375754356384,24.265295028686523,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-01-271277,0.8007763028144836,-0.6009329557418823,9.829721450805664,-0.005800917744636536,0.0021316998172551394,0.018150076270103455,24.253528594970703,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-01-549239,-0.05155949294567108,-1.3072224855422974,9.959007263183594,0.02111179009079933,0.028777947649359703,0.014686064794659615,24.253528594970703,1,58.1582545,8.006354833,15.8,270.14,30.44688,12
12-10-2023__19-49-01-809256,-0.08747252076864243,-0.9385153651237488,9.975767135620117,0.004857577383518219,0.1500183790922165,0.019748849794268608,24.2564697265625,1,58.1582525,8.006216833,15.8,268.89,28.613400000000002,12
12-10-2023__19-49-02-074189,-0.4154781699180603,-0.34475332498550415,8.924713134765625,0.052021436393260956,-0.08686677366495132,0.003228176385164261,24.253528594970703,2,58.1582525,8.006216833,15.8,268.89,28.613400000000002,12
12-10-2023__19-49-02-337099,-0.5351882576942444,-0.4213678240776062,8.862462997436523,-0.06122511625289917,-0.41408270597457886,-0.005298621952533722,24.262351989746094,1,58.1582525,8.006216833,16.0,268.89,28.613400000000002,12
12-10-2023__19-49-02-599529,0.2548983097076416,-0.8882371783256531,11.769025802612305,0.05282082408666611,0.03543950989842415,0.007225114852190018,24.224117279052734,3,58.1582525,8.006216833,16.0,268.89,28.613400000000002,12
12-10-2023__19-49-02-863241,-0.47293901443481445,-0.6248749494552612,9.513687133789062,-0.056695252656936646,0.335476279258728,0.01708422601222992,24.229999542236328,1,58.1582525,8.006216833,16.0,268.89,28.613400000000002,12
12-10-2023__19-49-03-133289,0.2596867084503174,0.3615361452102661,9.956613540649414,0.040830012410879135,-0.14255742728710175,0.009090350940823555,24.235881805419922,1,58.1582525,8.006216833,16.0,268.89,28.613400000000002,12
12-10-2023__19-49-03-400995,-0.504063606262207,-0.24419690668582916,10.095478057861328,-0.067353755235672,0.1284349113702774,0.018683001399040222,24.250587463378906,0,58.1582525,8.006216833,16.0,268.89,28.613400000000002,12
12-10-2023__19-49-03-949665,-0.9422025084495544,0.18915361166000366,9.975767135620117,-0.010597243905067444,0.004796324297785759,0.01841653883457184,24.229999542236328,1,58.1582435,8.0056865,16.0,268.41,22.52032,12
12-10-2023__19-49-04-197596,-0.5016694068908691,0.06944353133440018,9.25990104675293,-0.044171519577503204,0.004796324297785759,0.012820824980735779,24.232940673828125,1,58.1582435,8.0056865,16.0,268.41,22.52032,12
12-10-2023__19-49-04-452141,-0.7530605792999268,0.07423193752765656,10.069141387939453,-0.02765084058046341,-0.011724349111318588,0.013087289407849312,24.224117279052734,6,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-04-714828,-0.808127224445343,-0.11730419099330902,9.540021896362305,-0.025252677500247955,0.01945176161825657,0.017617151141166687,24.22705841064453,1,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-04-978222,-1.0834604501724243,-0.2609562873840332,10.35165786743164,0.014183767139911652,-0.06315161287784576,0.016018375754356384,24.22705841064453,3,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-05-248133,-0.829675018787384,-0.07660277187824249,9.92548942565918,-0.041506893932819366,0.04796324670314789,0.027209799736738205,24.22705841064453,1,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-05-514046,-0.47533321380615234,0.6057447195053101,8.986961364746094,-0.004468604922294617,-0.07860642671585083,0.024278713390231133,24.22705841064453,3,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-05-772003,-0.8440402746200562,-0.7541618347167969,11.01963996887207,0.029105663299560547,-0.06794793158769608,0.020814701914787292,24.215293884277344,4,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-06-030389,-0.35801732540130615,-0.2753215432167053,9.590301513671875,-0.023120976984500885,0.029843797907233238,0.03333843871951103,24.22705841064453,0,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-06-299582,-0.19760580360889435,-0.22025488317012787,8.855281829833984,0.021378252655267715,0.017852986231446266,0.04026646167039871,24.212352752685547,1,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-06-568809,-0.10902033746242523,-0.529106855392456,10.100265502929688,0.09891883283853531,-0.16360795497894287,0.03253905102610588,24.22705841064453,4,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-06-817153,-0.3292868733406067,-0.29208093881607056,8.948654174804688,-0.019390501081943512,0.02158346027135849,0.036269523203372955,24.23882293701172,1,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-07-070772,0.0466027706861496,-0.5530489087104797,10.334897994995117,-0.0820091962814331,0.07754058390855789,0.030140887945890427,24.232940673828125,3,58.1582435,8.0056865,15.6,268.41,22.52032,12
12-10-2023__19-49-07-341131,-0.0707131177186966,-0.4716460108757019,9.38679313659668,-0.03804287314414978,0.021316997706890106,0.0322725884616375,24.23882293701172,1,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-07-602075,0.24532152712345123,-0.5171358585357666,9.875211715698242,-0.005001537501811981,-0.0173200611025095,0.02960796281695366,24.22705841064453,2,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-07-875969,0.5350199341773987,-0.20588965713977814,9.118642807006836,0.029905050992965698,-0.06554976850748062,0.025611024349927902,24.241764068603516,1,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-08-555764,0.6403648257255554,-0.3136287331581116,9.463407516479492,-0.041240423917770386,0.028777947649359703,0.020814701914787292,24.24764633178711,1,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-08-812084,0.5015010833740234,-1.0390719175338745,10.222370147705078,-0.02098928391933441,0.03437365964055061,0.025078099220991135,24.20941162109375,4,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-09-075090,1.2987701892852783,-0.6105097532272339,10.030834197998047,0.0008606389164924622,0.004263399634510279,0.027209799736738205,24.229999542236328,2,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-09-337907,1.0042834281921387,-0.2777157425880432,10.162515640258789,0.027506887912750244,-0.003197549842298031,0.025078099220991135,24.212352752685547,3,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-09-593142,0.8271124958992004,-0.2561678886413574,9.219200134277344,-0.008465543389320374,-0.033840734511613846,0.02694333717226982,24.224117279052734,1,58.158240833,8.0055685,15.6,267.46,25.76132,12
12-10-2023__19-49-09-870916,0.7768343091011047,-0.667970597743988,9.956613540649414,0.002192951738834381,-0.01012557465583086,0.02534456178545952,24.224117279052734,3,58.158215667,8.004971167,15.6,264.18,34.021240000000006,12
12-10-2023__19-49-10-113047,0.7576807141304016,-0.8259878754615784,10.394752502441406,0.01551607996225357,-0.0173200611025095,0.026676874607801437,24.232940673828125,2,58.158215667,8.004971167,15.6,264.18,34.021240000000006,12
12-10-2023__19-49-10-372975,0.9420341849327087,-0.6129039525985718,9.310178756713867,0.026973962783813477,-0.045565083622932434,0.02960796281695366,24.215293884277344,3,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-10-630994,1.1575123071670532,-0.4668576121330261,10.41390609741211,-0.022588051855564117,0.019185297191143036,0.02614394947886467,24.229999542236328,2,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-10-890103,1.1311761140823364,-0.15561144053936005,9.56635856628418,0.02111179009079933,-0.05942113324999809,0.023745788261294365,24.235881805419922,1,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-11-163335,1.1551181077957153,0.14366377890110016,8.783454895019531,0.012851454317569733,-0.04050229862332344,0.02054823748767376,24.206470489501953,1,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-11-432900,1.4879121780395508,-0.038295552134513855,9.738740921020508,0.0067228153347969055,-0.058888208121061325,0.007225114852190018,24.232940673828125,5,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-11-696014,0.7840169072151184,-0.5817793011665344,9.736347198486328,0.012851454317569733,-0.04689739644527435,0.009090350940823555,24.215293884277344,2,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-11-952845,1.303558588027954,0.21309563517570496,9.717193603515625,-0.0820091962814331,0.10791730135679245,-0.010361406952142715,24.212352752685547,3,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-12-209171,1.3753846883773804,-0.062237560749053955,10.128995895385742,0.015249617397785187,-0.05622358247637749,-0.01782235875725746,24.21823501586914,2,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-12-473884,1.3107411861419678,0.3878723382949829,9.164133071899414,0.054686062037944794,-0.098857581615448,-0.01622358337044716,24.215293884277344,6,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-12-738767,1.449604868888855,-0.11251579225063324,8.730781555175781,-0.0036692246794700623,-0.054091885685920715,-0.014091886579990387,24.22705841064453,1,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-13-003783,1.461575984954834,-0.21786068379878998,10.279830932617188,-0.05616232752799988,0.056756507605314255,-0.0204869844019413,24.241764068603516,3,58.158215667,8.004971167,15.1,264.18,34.021240000000006,12
12-10-2023__19-49-13-266406,1.6626888513565063,0.39744916558265686,9.470590591430664,0.06374578922986984,-0.019185297191143036,-0.034875959157943726,24.253528594970703,1,58.158204833,8.004815667,15.1,262.81,33.02116,12
12-10-2023__19-49-13-526927,1.5549497604370117,0.1604231894016266,9.777048110961914,-0.02338743954896927,-0.023182237520813942,-0.0484655424952507,24.21823501586914,1,58.158204833,8.004815667,15.1,262.81,33.02116,12
12-10-2023__19-49-13-791923,2.1630771160125732,0.7470026016235352,9.159343719482422,0.030970904976129532,-0.07967228442430496,-0.05459418147802353,24.229999542236328,1,58.158204833,8.004815667,14.6,262.81,33.02116,12
12-10-2023__19-49-14-058041,1.9859061241149902,0.19873042404651642,9.896759033203125,-0.0590934157371521,0.03677182272076607,-0.05672587454319,24.22705841064453,4,58.158204833,8.004815667,14.6,262.81,33.02116,12
12-10-2023__19-49-14-352411,2.299546480178833,0.40463176369667053,8.867252349853516,0.015249617397785187,-0.07754058390855789,-0.05379479378461838,24.215293884277344,1,58.158204833,8.004815667,14.6,262.81,33.02116,12
12-10-2023__19-49-14-618645,2.428833484649658,0.1795768141746521,9.846481323242188,0.03336906433105469,-0.048496171832084656,-0.04953139275312424,24.212352752685547,1,58.158204833,8.004815667,14.6,262.81,33.02116,12
12-10-2023__19-49-14-870932,2.009848117828369,-1.149205207824707,10.428272247314453,-0.0212557390332222,0.0189188364893198,-0.03087902069091797,24.194705963134766,1,58.158204833,8.004815667,14.6,262.81,33.02116,12
12-10-2023__19-49-15-132949,2.081674098968506,-1.1204748153686523,9.446649551391602,-0.10785605013370514,0.10818377137184143,0.017350688576698303,24.221176147460938,2,58.158165167,8.004117333,14.6,269.53,26.2984,12
12-10-2023__19-49-15-399612,2.6634652614593506,-1.4197499752044678,9.884788513183594,0.07094027101993561,-0.12577028572559357,0.07437366247177124,24.241764068603516,4,58.158165167,8.004117333,14.6,269.53,26.2984,12
12-10-2023__19-49-15-656664,2.5940332412719727,-1.2784920930862427,9.93985366821289,-0.034312404692173004,0.03357427194714546,0.06558039784431458,24.23882293701172,2,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-15-926062,2.5988216400146484,-1.369471788406372,9.540021896362305,-0.016192957758903503,0.003996937070041895,0.06478101015090942,24.224117279052734,2,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-16-201485,1.1599065065383911,-0.5434721112251282,10.339685440063477,0.0029923394322395325,0.0015987749211490154,0.05252373591065407,24.221176147460938,1,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-16-469016,0.7888053059577942,-1.048648715019226,9.990133285522461,0.061081163585186005,0.18705666065216064,0.05732005834579468,24.215293884277344,2,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-16-730689,-0.21436521410942078,0.33041149377822876,7.97182035446167,-0.02898315340280533,0.03677182272076607,0.053056661039590836,24.197647094726562,3,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-17-000092,-0.15211597084999084,-0.5626257061958313,9.829721450805664,-0.11984685063362122,-0.2208973914384842,0.03040735051035881,24.185882568359375,0,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-17-262772,1.5310077667236328,-0.5530489087104797,11.783390045166016,-0.05349770188331604,-0.1036539077758789,0.030940275639295578,24.194705963134766,2,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-17-522887,-0.7027823328971863,0.09817395359277725,9.520868301391602,0.03283613920211792,0.19531700015068054,0.041865237057209015,24.185882568359375,1,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-17-782818,-1.5718775987625122,0.8331938982009888,9.98055648803711,0.03416845202445984,0.13642878830432892,0.043197549879550934,24.20058822631836,1,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-18-046748,-0.43223756551742554,-0.2609562873840332,10.17209243774414,-0.10599081218242645,-0.0026646247133612633,0.032805513590574265,24.203529357910156,5,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-18-306035,-0.5495534539222717,0.2944985032081604,9.470590591430664,0.03923123702406883,-0.039969369769096375,0.03360489755868912,24.20058822631836,1,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-18-566875,-0.8392518162727356,0.34717094898223877,9.681280136108398,-0.029249615967273712,-0.0015987749211490154,0.02401225082576275,24.177059173583984,2,58.158165167,8.004117333,12.8,269.53,26.2984,12
12-10-2023__19-49-18-841078,-0.3699883222579956,0.22985504567623138,9.463407516479492,-0.010064318776130676,0.021316997706890106,0.02347932569682598,24.19176483154297,1,58.158163333,8.004009,12.8,268.99,21.44616,12
12-10-2023__19-49-19-087754,-0.46815061569213867,0.15324059128761292,10.009286880493164,-0.035111792385578156,0.011990811675786972,0.02534456178545952,24.177059173583984,1,58.158163333,8.004009,12.8,268.99,21.44616,12
12-10-2023__19-49-19-358591,-0.16887538135051727,0.19394201040267944,10.277437210083008,-0.00260336697101593,-0.03277488425374031,0.024278713390231133,24.188823699951172,1,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-19-611640,-0.31013327836990356,-0.038295552134513855,9.858451843261719,-0.03750995546579361,0.033041346818208694,0.030673813074827194,24.182941436767578,1,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-19-869694,-0.20000000298023224,0.10056815296411514,8.678110122680664,0.03843185305595398,-0.07194487005472183,0.03040735051035881,24.185882568359375,1,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-20-139110,0.06336219608783722,-0.15321724116802216,9.68846321105957,0.010986216366291046,-0.03757121041417122,0.02534456178545952,24.18000030517578,4,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-20-398632,0.13279403746128082,-0.3303881287574768,9.932672500610352,0.0133843794465065,-0.04583154618740082,0.031206738203763962,24.206470489501953,1,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-20-660574,0.16631285846233368,-0.3830605745315552,10.468973159790039,0.02244410291314125,-0.02797855995595455,0.03173966333270073,24.185882568359375,2,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-20-926798,0.16631285846233368,-0.6200865507125854,10.615018844604492,0.00725574791431427,0.0026646247133612633,0.032805513590574265,24.168235778808594,1,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-21-190504,0.6020575761795044,-0.48361706733703613,9.468196868896484,0.0013935714960098267,-0.01012557465583086,0.03440428525209427,24.19176483154297,6,58.158163333,8.004009,12.4,268.99,21.44616,12
12-10-2023__19-49-21-460754,0.13039983808994293,-0.5626257061958313,10.188850402832031,-0.0212557390332222,0.03703828155994415,0.03893414884805679,24.185882568359375,2,58.158135333,8.003475667,12.4,262.2,30.669120000000003,12
